,price,num_parking,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,median_house_rent_per_week,median_apartment_rent_per_week,avg_years_held,year_sold,price_year_ratio,day_sold,region_fre,suburb_fre,region_price_diff,type_encoded,property_size_bin,suburb_house_price_bin,suburb_apartment_price_bin,num_bath_bed,house_rent_yield,apartment_rent_yield,property/room_ratio,English,Australian
903,1730000.0,1,House,17741.0,35412,5.609,-33.92492,151.13127,33,0.1,220.1,9.84,690.0,515.0,13.8,2021,692.3837784371909,22,0.1210127591706539,0.004186602870813397,246985.17298187804,5,3,3,5,4,0.025628571428571428,0.03455483870967742,61.5,12.1,12.5
904,795000.0,2,House,4765.0,50336,13.744,-33.99074,150.74247,81,1.5,169.8,45.41,510.0,350.0,1.7,2018,351.65923724616147,17,0.06279904306220095,0.007575757575757576,252753.96825396828,5,5,1,4,6,0.037352112676056336,0.02935483870967742,100.66666666666667,17.5,23.3
905,610000.0,2,House,9301.0,33228,4.782,-33.76129,150.72784,42,0.25,172.6,46.09,390.0,360.0,11.0,2020,306.77882236516575,20,0.29984051036682613,0.003189792663476874,202169.54787234042,5,5,1,2,4,0.03270967741935484,0.044571428571428574,137.5,24.1,24.0
906,735000.0,1,Apartment / Unit / Flat,13715.0,47528,2.122,-33.9047,151.13884,32,1.5,176.6,7.9,725.0,475.0,14.0,2017,743.3102081268582,29,0.1210127591706539,0.003189792663476874,146985.17298187804,1,1,3,5,2,0.025133333333333334,0.03166666666666667,28.5,19.4,16.4
907,4360000.0,1,House,17865.0,30368,5.194,-33.78849,151.08514,75,0.1,220.1,14.34,690.0,450.0,13.0,2021,791.2957467853611,22,0.04924242424242424,0.0035885167464114833,300728.74493927136,5,7,4,5,6,0.022425,0.0312,244.5,11.2,10.1
908,2200000.0,8,House,12195.0,32760,9.696,-33.75951,150.77085,29,0.75,169.6,42.31,370.0,360.0,12.0,2020,289.46066303809994,27,0.29984051036682613,0.003787878787878788,237169.54787234042,5,9,1,2,11,0.03288888888888889,0.04206741573033708,220.72727272727272,20.0,20.4
909,2205000.0,2,House,13473.0,44876,8.643,-33.75137,151.22303,148,0.1,220.1,12.68,900.0,520.0,13.6,2021,766.5677546983185,27,0.07236842105263158,0.004784688995215311,438292.0110192837,5,6,4,5,4,0.030193548387096775,0.037024621581238225,180.25,28.2,24.1
910,1865000.0,2,House,24394.0,33696,8.528,-33.77523,151.0454,102,0.1,220.1,18.2,610.0,500.0,16.6,2021,642.9277942631059,15,0.29984051036682613,0.005582137161084529,-477830.4521276596,5,5,3,4,6,0.0244,0.037142857142857144,115.83333333333333,13.2,12.2
911,635000.0,1,Apartment / Unit / Flat,16309.0,40040,2.945,-33.80918,150.98696,41,1.5,160.5,21.55,485.0,445.0,17.8,2018,544.8241703813769,13,0.29984051036682613,0.000996810207336523,-277830.4521276596,1,2,3,3,4,0.022927272727272727,0.04095575221238938,40.0,6.6,5.9
912,1655000.0,0,House,10453.0,69784,1.538,-33.85833,151.18067,36,1.5,167.6,2.81,890.0,650.0,12.3,2016,941.9930589985127,26,0.1210127591706539,0.004585326953748007,-253014.82701812196,5,2,4,7,3,0.024357894736842106,0.0338,33.666666666666664,23.4,17.3
913,2700000.0,1,House,15866.0,66560,5.567,-33.80338,151.29117,42,0.25,165.9,10.17,1450.0,750.0,13.2,2020,1434.9332013854528,24,0.07236842105263158,0.0033891547049441787,-911707.9889807163,5,3,5,8,4,0.026,0.028888888888888888,69.5,29.3,16.6
914,1962000.0,2,House,4469.0,43836,4.244,-33.7725,151.22111,105,0.25,172.6,10.33,975.0,650.0,15.0,2020,890.6481939633844,31,0.07236842105263158,0.0029904306220095694,188292.01101928367,5,5,4,5,5,0.028166666666666666,0.046280776976547776,139.2,24.9,19.7
915,1315000.0,2,House,2271.0,42640,6.946,-33.96407,150.85104,64,0.1,220.1,34.95,575.0,390.0,4.5,2021,395.64787339268054,27,0.06279904306220095,0.003189792663476874,162753.96825396828,5,4,1,3,9,0.037375,0.03721100917431193,50.0,7.2,11.7
916,790000.0,3,Duplex,12814.0,23504,3.976,-33.88004,150.99733,46,0.25,165.9,19.74,500.0,415.0,10.9,2020,390.8955962394854,26,0.29984051036682613,0.0033891547049441787,32169.547872340423,4,4,1,3,7,0.03291139240506329,0.03959633027522936,52.42857142857143,10.4,12.6
917,2000000.0,2,House,9804.0,36452,3.933,-33.96403,151.23342,14,0.1,183.1,11.18,1000.0,570.0,12.1,2021,791.2957467853611,23,0.10127591706539076,0.00259170653907496,-263090.5511811024,5,3,4,7,6,0.0325,0.03257142857142857,50.0,17.9,18.0
918,1207500.0,2,House,3966.0,31096,1.188,-33.793,150.97503,58,0.1,220.1,23.17,480.0,435.0,12.1,2021,432.7398615232443,27,0.29984051036682613,0.000996810207336523,-52830.45212765958,5,5,2,5,4,0.028525714285714286,0.030972519976612743,139.0,16.5,18.0
919,1080000.0,1,House,14337.0,34996,4.733,-33.79196,150.9468,39,0.1,220.1,25.67,450.0,440.0,14.1,2021,400.593471810089,22,0.29984051036682613,0.006977671451355662,12169.547872340423,5,5,2,3,5,0.028888888888888888,0.0416,111.4,14.7,16.1
920,4000000.0,4,House,4583.0,55276,0.445,-33.88032,151.18079,16,0.1,220.1,3.18,950.0,610.0,11.5,2021,840.7517309594461,12,0.1210127591706539,0.0029904306220095694,-53014.827018121956,5,5,4,6,7,0.029058823529411765,0.03604545454545455,85.85714285714286,20.8,15.5
921,2120000.0,1,House,10486.0,45084,4.374,-33.98228,151.07156,23,0.1,220.1,18.23,670.0,470.0,13.7,2021,766.5677546983185,28,0.10127591706539076,0.003787878787878788,-213090.5511811024,5,5,4,5,6,0.02247741935483871,0.03133333333333333,96.5,23.0,21.1
922,1870000.0,1,House,5420.0,36088,3.574,-33.96419,151.25386,8,1.5,154.2,11.71,1125.0,565.0,15.0,2019,990.0990099009902,23,0.10127591706539076,0.0017942583732057417,-663090.5511811024,5,3,4,5,7,0.02925,0.0402286753719223,34.285714285714285,16.9,17.3
923,580000.0,1,Townhouse,10479.0,37284,3.376,-34.01392,151.10109,20,0.25,167.6,19.33,755.0,510.0,11.8,2020,618.5056902523503,7,0.06279904306220095,0.005980861244019139,-287246.0317460317,12,1,3,6,3,0.031408,0.031384615384615386,25.333333333333332,22.5,21.4
924,1205000.0,0,House,14625.0,56784,2.595,-33.88143,151.15595,31,1.5,176.6,5.31,770.0,560.0,12.2,2017,718.5332011892963,20,0.1210127591706539,0.006379585326953748,196985.17298187804,5,2,3,6,3,0.027613793103448275,0.03328,61.333333333333336,23.1,18.3
925,1441000.0,1,House,10479.0,37284,3.376,-34.01392,151.10109,20,0.1,220.1,19.33,755.0,510.0,11.8,2021,618.1998021760633,13,0.06279904306220095,0.005980861244019139,-287246.0317460317,5,5,3,6,4,0.031408,0.031384615384615386,167.5,22.5,21.4
926,2985000.0,2,House,24913.0,38324,5.01,-33.7958,151.18087,108,1.5,160.5,8.15,925.0,615.0,15.2,2018,1089.6483407627538,26,0.04924242424242424,0.003987240829346092,-299271.25506072864,5,6,5,7,4,0.021863636363636363,0.03198,210.25,12.0,9.1
927,1740000.0,2,House,10612.0,34996,2.435,-33.88062,151.1169,28,2.0,155.2,8.77,690.0,480.0,17.0,2016,694.1001487357462,19,0.1210127591706539,0.0013955342902711324,246985.17298187804,5,4,3,5,6,0.025628571428571428,0.035154929577464786,78.0,14.4,14.0
928,1384000.0,2,Townhouse,6184.0,40560,2.496,-34.01586,151.06319,76,0.1,220.1,21.53,610.0,465.0,13.7,2021,519.2878338278932,15,0.06279904306220095,0.0027910685805422647,-87246.03174603172,12,3,3,4,5,0.03020952380952381,0.039,53.4,28.2,26.3
929,3225000.0,1,House,16412.0,60320,1.316,-33.88447,151.21001,36,0.1,220.1,2.14,910.0,620.0,11.0,2021,865.4797230464886,9,0.015151515151515152,0.003189792663476874,131578.94736842113,5,2,4,6,8,0.02704,0.03980246913580247,19.0,20.9,12.0
930,2510000.0,4,House,23841.0,35412,3.414,-33.88947,151.12753,38,0.1,220.1,8.08,650.0,480.0,14.8,2021,741.839762611276,15,0.1210127591706539,0.003787878787878788,146985.17298187804,5,5,3,4,6,0.022533333333333332,0.03670588235294118,116.66666666666667,12.7,10.6
931,1223000.0,0,Terrace,11320.0,66820,0.857,-33.8794,151.22078,50,1.02,159.0,1.87,950.0,590.0,10.1,2019,915.8415841584158,20,0.016148325358851676,0.0023923444976076554,-356790.1234567901,11,1,4,7,3,0.026702702702702703,0.031466666666666664,21.333333333333332,22.4,12.4
932,1200000.0,4,House,12551.0,29276,9.568,-34.03164,150.84989,71,1.5,171.9,38.06,415.0,340.0,10.4,2017,302.2794846382557,21,0.06279904306220095,0.003189792663476874,352753.9682539683,5,9,1,2,8,0.03537704918032787,0.042095238095238095,597.0,14.7,16.4
933,1011000.0,5,House,6160.0,40560,3.859,-33.97301,151.00632,33,1.0,159.0,22.31,625.0,580.0,12.2,2019,495.0495049504951,17,0.29984051036682613,0.004585326953748007,-177830.45212765958,5,5,2,5,4,0.0325,0.04075675675675676,153.25,20.7,23.1
934,1661000.0,0,House,15029.0,55484,1.578,-33.89994,151.18038,24,0.1,220.1,4.73,795.0,490.0,11.6,2021,692.3837784371909,13,0.1210127591706539,0.005382775119617225,246985.17298187804,5,2,3,4,4,0.02952857142857143,0.03692753623188406,39.5,23.7,16.8
935,890000.0,2,House,6440.0,40768,1.693,-33.75523,150.88065,38,1.75,159.3,32.83,490.0,520.0,8.4,2016,352.0079325731284,6,0.29984051036682613,0.0023923444976076554,112169.54787234042,5,5,1,5,9,0.035887323943661974,0.037024621581238225,66.66666666666667,7.5,9.3
936,4000000.0,4,House,13306.0,32292,5.402,-33.95023,151.03068,17,0.1,210.1,19.07,585.0,440.0,11.0,2021,477.25024727992087,17,0.29984051036682613,0.0033891547049441787,-142830.45212765958,5,9,2,4,9,0.03152331606217616,0.03292086330935252,304.8888888888889,15.5,16.9
937,2151000.0,2,House,29822.0,25116,4.226,-33.96268,151.1006,64,0.1,197.9,14.81,590.0,520.0,12.9,2021,692.3837784371909,24,0.10127591706539076,0.003987240829346092,-63090.551181102404,5,6,3,4,8,0.021914285714285716,0.03976470588235294,104.0,6.6,5.1
938,1525000.0,5,House,6160.0,40560,3.859,-33.97301,151.00632,33,2.0,155.2,22.31,625.0,580.0,12.2,2016,495.785820525533,29,0.29984051036682613,0.004585326953748007,-177830.45212765958,5,7,2,5,7,0.0325,0.04075675675675676,152.71428571428572,20.7,23.1
939,1000000.0,2,Apartment / Unit / Flat,21518.0,44980,3.049,-33.75117,151.29037,15,0.76,166.4,14.67,825.0,560.0,15.5,2019,940.5940594059406,15,0.07236842105263158,0.003787878787878788,88292.01101928367,1,2,4,5,3,0.022578947368421053,0.0375741935483871,59.666666666666664,23.0,17.2
940,2325000.0,3,House,9804.0,36452,3.933,-33.96403,151.23342,14,0.1,220.1,11.18,1000.0,570.0,12.1,2021,791.2957467853611,12,0.10127591706539076,0.00259170653907496,-263090.5511811024,5,4,4,7,8,0.0325,0.03257142857142857,50.375,17.9,18.0
941,2460000.0,2,House,17371.0,47424,9.766,-33.72353,151.11725,194,0.1,183.1,17.9,875.0,570.0,11.9,2021,1013.8476755687439,24,0.03269537480063796,0.00518341307814992,-211280.48780487804,5,5,5,6,7,0.02219512195121951,0.03487058823529412,93.57142857142857,25.1,19.5
942,750000.0,2,House,11703.0,43680,10.226,-34.06403,150.76318,115,0.25,167.6,46.81,480.0,350.0,10.5,2020,366.1553686293914,23,0.06279904306220095,0.00518341307814992,222753.96825396828,5,5,1,5,6,0.03372972972972973,0.024920418371987264,90.66666666666667,25.7,27.7
943,3750000.0,2,House,3880.0,53872,0.442,-33.90021,151.16983,30,0.1,220.1,5.37,845.0,440.0,11.1,2021,692.3837784371909,15,0.1210127591706539,0.003189792663476874,246985.17298187804,5,4,3,4,6,0.03138571428571429,0.0352,61.5,23.2,18.0
944,1300000.0,2,House,19897.0,38896,7.204,-33.79794,150.78794,59,0.1,210.1,39.76,445.0,330.0,12.6,2021,333.82789317507417,26,0.29984051036682613,0.007177033492822967,147169.54787234042,5,5,1,3,10,0.03428148148148148,0.029084745762711865,62.5,21.1,24.4
945,1300000.0,1,Townhouse,3751.0,40040,1.508,-33.79872,151.08981,58,0.1,210.1,13.34,720.0,610.0,13.2,2021,766.5677546983185,7,0.04924242424242424,0.0027910685805422647,350728.74493927136,12,2,4,7,4,0.02415483870967742,0.03236734693877551,44.5,18.9,16.1
946,1160000.0,2,House,27971.0,46228,18.645,-33.69583,150.95622,78,0.25,167.6,30.08,650.0,525.0,8.8,2020,593.7654626422564,8,0.06120414673046252,0.00817384370015949,47312.70358306193,5,5,3,5,6,0.028166666666666666,0.034556962025316454,105.83333333333333,19.5,18.3
947,2200000.0,1,House,8725.0,75764,1.834,-33.86465,151.17428,17,1.5,169.8,3.3,815.0,595.0,11.3,2018,842.0009905894007,19,0.1210127591706539,0.005382775119617225,-53014.827018121956,5,4,4,8,6,0.024929411764705884,0.026904347826086958,52.666666666666664,26.6,18.7
948,4150000.0,2,House,8207.0,48932,2.197,-33.71505,151.29588,0,0.1,220.1,18.45,1050.0,580.0,9.8,2021,1112.759643916914,12,0.07236842105263158,0.0021929824561403508,-261707.98898071633,5,6,5,6,7,0.024266666666666666,0.03527485380116959,121.85714285714286,31.4,22.6
949,800000.0,2,House,11703.0,43680,10.226,-34.06403,150.76318,115,1.5,169.8,46.81,480.0,350.0,10.5,2018,366.51807825656266,18,0.06279904306220095,0.00518341307814992,222753.96825396828,5,5,1,5,6,0.03372972972972973,0.024920418371987264,113.83333333333333,25.7,27.7
950,3700000.0,1,House,11532.0,43368,1.693,-33.87781,151.18626,29,0.25,167.6,2.6,875.0,570.0,15.1,2020,841.1677387431964,19,0.1210127591706539,0.0033891547049441787,-53014.827018121956,5,4,4,6,7,0.02676470588235294,0.03659259259259259,50.142857142857146,22.0,16.0
951,1510000.0,1,House,3459.0,41132,1.6,-34.01795,151.0826,37,0.1,197.9,20.63,755.0,570.0,17.3,2021,568.7438180019782,29,0.06279904306220095,0.0011961722488038277,-187246.03174603172,5,5,3,5,8,0.03413913043478261,0.040584681348664976,73.5,26.0,23.6
952,1170000.0,4,House,12566.0,30628,11.391,-34.06338,150.80766,65,0.1,210.1,43.19,400.0,380.0,11.3,2021,276.95351137487637,6,0.29984051036682613,0.004585326953748007,262169.5478723404,5,4,1,2,10,0.037142857142857144,0.045953488372093024,45.2,22.7,22.1
953,5340000.0,3,House,1737.0,59280,0.86,-33.80794,151.25683,72,0.1,210.1,7.69,1450.0,502.32034632034635,13.4,2021,1829.8714144411474,30,0.07236842105263158,0.001594896331738437,-1711707.9889807163,5,5,5,5,11,0.02037837837837838,0.03576580910589876,57.27272727272727,31.0,18.8
954,1045000.0,2,House,4765.0,50336,13.744,-33.99074,150.74247,81,0.1,220.1,45.41,510.0,350.0,1.7,2021,351.137487636004,26,0.06279904306220095,0.007575757575757576,252753.96825396828,5,4,1,4,6,0.037352112676056336,0.02935483870967742,75.0,17.5,23.3
955,545000.0,2,House,15759.0,40716,14.949,-33.70698,150.70828,48,1.5,153.5,49.66,450.0,390.0,12.3,2019,309.4059405940594,23,0.29984051036682613,0.00817384370015949,197169.54787234042,5,5,1,3,5,0.03744,0.03937864077669903,128.4,27.6,30.5
956,3500000.0,1,House,12911.0,73944,1.627,-33.88334,151.22781,53,0.1,220.1,2.61,1150.0,525.0,10.2,2021,1186.9436201780416,19,0.015151515151515152,0.004984051036682616,-518421.0526315789,5,2,5,6,4,0.024916666666666667,0.03174418604651163,37.25,27.4,17.5
957,2100000.0,2,House,1195.0,23400,0.333,-33.91572,151.05024,61,1.5,174.2,15.8,550.0,502.32034632034635,12.794000827472074,2017,495.5401387512388,8,0.29984051036682613,0.0005980861244019139,-177830.45212765958,5,5,2,5,8,0.0286,0.03576580910589876,75.875,5.8,11.5
958,406000.0,1,House,15759.0,40716,14.949,-33.70698,150.70828,48,1.5,153.5,49.66,450.0,390.0,12.3,2019,309.4059405940594,20,0.29984051036682613,0.00817384370015949,197169.54787234042,5,5,1,3,4,0.03744,0.03937864077669903,156.25,27.6,30.5
959,1400000.0,1,House,5501.0,34736,0.546,-33.95297,151.22753,20,1.5,169.8,9.88,697.958561852529,450.0,11.3,2018,668.6478454680534,21,0.10127591706539076,0.001594896331738437,-13090.551181102404,5,4,3,3,4,0.02688432978987519,0.039,117.0,11.5,10.9
960,1305000.0,4,House,32113.0,23556,6.393,-33.91991,151.03125,21,0.25,167.6,17.61,525.0,420.0,10.6,2020,440.3760514596734,15,0.29984051036682613,0.004984051036682616,-67830.45212765958,5,5,2,2,11,0.030674157303370787,0.044571428571428574,63.36363636363637,5.6,6.8
961,1355000.0,2,House,3459.0,41132,1.6,-34.01795,151.0826,37,0.1,210.1,20.63,755.0,570.0,17.3,2021,568.7438180019782,26,0.06279904306220095,0.0011961722488038277,-187246.03174603172,5,5,3,5,5,0.03413913043478261,0.040584681348664976,115.0,26.0,23.6
962,580000.0,2,House,19897.0,38896,7.204,-33.79794,150.78794,59,1.75,159.3,39.76,445.0,330.0,12.6,2016,334.65542885473474,28,0.29984051036682613,0.007177033492822967,147169.54787234042,5,5,1,3,4,0.03428148148148148,0.029084745762711865,156.75,21.1,24.4
963,1200000.0,2,House,5590.0,35152,2.316,-33.80002,150.94399,58,0.1,197.9,25.65,510.0,460.0,9.4,2021,420.3758654797231,15,0.29984051036682613,0.0035885167464114833,-27830.452127659577,5,5,2,4,6,0.0312,0.0368,116.66666666666667,9.3,10.8
964,1000000.0,0,Vacant land,2271.0,42640,6.946,-33.96407,150.85104,64,0.1,220.1,34.95,575.0,390.0,4.5,2021,395.64787339268054,12,0.06279904306220095,0.003189792663476874,162753.96825396828,13,5,1,3,0,0.037375,0.03721100917431193,,7.2,11.7
965,3000000.0,2,House,21518.0,44980,3.049,-33.75117,151.29037,15,0.1,220.1,14.67,825.0,560.0,15.5,2021,939.6636993076162,15,0.07236842105263158,0.003787878787878788,88292.01101928367,5,4,4,5,4,0.022578947368421053,0.0375741935483871,113.75,23.0,17.2
966,720000.0,1,House,19897.0,38896,7.204,-33.79794,150.78794,59,1.52,159.3,39.76,445.0,330.0,12.6,2016,334.65542885473474,8,0.29984051036682613,0.007177033492822967,147169.54787234042,5,5,1,3,6,0.03428148148148148,0.029084745762711865,114.83333333333333,21.1,24.4
967,2650000.0,2,House,4188.0,58188,0.524,-33.84282,151.11092,16,1.5,167.6,9.49,697.958561852529,690.0,12.794000827472074,2016,1090.7288051561725,22,0.1210127591706539,0.0021929824561403508,-553014.827018122,5,4,5,8,8,0.016497202371059776,0.03261818181818182,59.125,18.0,13.9
968,2525000.0,2,House,4188.0,58188,0.524,-33.84282,151.11092,16,1.5,167.6,9.49,697.958561852529,690.0,12.794000827472074,2016,1090.7288051561725,21,0.1210127591706539,0.0021929824561403508,-553014.827018122,5,4,5,8,8,0.016497202371059776,0.03261818181818182,56.25,18.0,13.9
969,1085000.0,2,House,16130.0,40820,5.119,-33.73755,150.93545,84,1.5,160.5,29.09,600.0,502.32034632034635,11.4,2018,490.34175334323925,18,0.06120414673046252,0.003787878787878788,257312.70358306193,5,5,2,5,7,0.03151515151515152,0.03576580910589876,78.57142857142857,13.7,15.4
970,1265000.0,0,House,2511.0,32292,0.64,-33.93041,151.14096,15,0.1,210.1,9.65,620.0,560.0,13.0,2021,489.6142433234421,6,0.10127591706539076,0.0013955342902711324,346909.4488188976,5,4,2,4,5,0.03256565656565657,0.042823529411764705,88.8,11.9,11.3
971,2020000.0,2,House,3977.0,49296,1.598,-34.00258,151.0648,42,1.5,174.2,20.31,660.0,510.0,16.6,2017,594.6481665014866,24,0.06279904306220095,0.003189792663476874,-237246.03174603172,5,5,3,4,8,0.0286,0.0408,69.625,29.2,28.2
972,560000.0,1,Apartment / Unit / Flat,17375.0,41756,9.233,-34.05778,151.01793,147,1.5,167.6,27.77,650.0,445.0,14.3,2016,470.9965294992563,11,0.06279904306220095,0.006180223285486443,12753.968253968284,1,2,2,4,3,0.03557894736842105,0.034029411764705884,36.666666666666664,31.1,31.2
973,649000.0,1,House,15759.0,40716,14.949,-33.70698,150.70828,48,0.1,183.1,49.66,450.0,390.0,12.3,2020,309.25284512617515,14,0.29984051036682613,0.00817384370015949,197169.54787234042,5,4,1,3,4,0.03744,0.03937864077669903,112.5,27.6,30.5
974,1445000.0,2,House,2511.0,32292,0.64,-33.93041,151.14096,15,0.75,166.4,9.65,620.0,560.0,13.0,2019,490.0990099009901,23,0.10127591706539076,0.0013955342902711324,346909.4488188976,5,4,2,4,7,0.03256565656565657,0.042823529411764705,57.714285714285715,11.9,11.3
975,550000.0,0,Vacant land,1931.0,56368,3.476,-33.72449,150.85843,38,1.5,167.6,36.09,620.0,502.32034632034635,12.794000827472074,2016,456.1229548834903,14,0.29984051036682613,0.0029904306220095694,-97830.45212765958,13,4,2,5,0,0.035043478260869565,0.03576580910589876,,13.4,15.3
976,495000.0,2,Apartment / Unit / Flat,32113.0,23556,6.393,-33.91991,151.03125,21,1.5,169.8,17.61,525.0,420.0,10.6,2018,440.8122833085686,4,0.29984051036682613,0.004984051036682616,-67830.45212765958,1,2,2,2,3,0.030674157303370787,0.044571428571428574,40.666666666666664,5.6,6.8
977,1500000.0,2,House,2201.0,45708,1.881,-34.02316,151.04252,84,0.1,220.1,23.38,700.0,502.32034632034635,11.3,2021,568.7438180019782,14,0.06279904306220095,0.0005980861244019139,-187246.03174603172,5,7,3,5,3,0.03165217391304348,0.03576580910589876,345.6666666666667,28.9,27.8
978,1945000.0,2,House,2849.0,45292,2.567,-33.7395,151.19204,137,1.0,166.4,14.03,1000.0,502.32034632034635,15.0,2019,767.3267326732673,26,0.033293460925039875,0.0029904306220095694,-180838.32335329335,5,6,4,5,7,0.03354838709677419,0.03576580910589876,117.42857142857143,32.1,24.1
979,800000.0,1,Townhouse,10737.0,33644,4.135,-33.8105,151.06162,40,0.25,172.6,15.0,570.0,510.0,11.7,2020,593.7654626422564,23,0.04924242424242424,0.003987240829346092,700728.7449392714,12,2,3,5,5,0.0247,0.03657931034482759,37.8,17.2,17.3
980,1570000.0,2,Semi-Detached,7837.0,43784,3.8,-33.74234,150.95464,101,0.1,220.1,27.28,750.0,610.0,13.3,2021,791.2957467853611,18,0.06120414673046252,0.0033891547049441787,-352687.2964169381,9,4,4,6,3,0.024375,0.03844848484848485,122.0,13.5,13.0
981,622000.0,3,House,19897.0,38896,7.204,-33.79794,150.78794,59,1.0,166.4,39.76,445.0,330.0,12.6,2019,334.15841584158414,18,0.29984051036682613,0.007177033492822967,147169.54787234042,5,5,1,3,5,0.03428148148148148,0.029084745762711865,127.4,21.1,24.4
982,1550000.0,4,House,9209.0,35620,2.958,-33.75211,150.83639,58,0.1,197.9,36.79,430.0,425.0,13.5,2021,314.04549950544015,5,0.29984051036682613,0.001594896331738437,187169.54787234042,5,5,1,2,14,0.03521259842519685,0.0442,50.0,11.5,14.0
983,1530000.0,2,House,8780.0,39728,13.636,-33.72159,151.21169,156,1.5,174.0,15.92,975.0,470.0,14.6,2017,768.0872150644202,27,0.07236842105263158,0.003987240829346092,438292.0110192837,5,6,4,3,5,0.03270967741935484,0.04287719298245614,140.4,29.2,23.0
984,2500000.0,1,Apartment / Unit / Flat,4011.0,57564,0.372,-33.8704,151.21848,8,0.1,220.1,0.99,850.0,650.0,10.1,2021,890.2077151335311,13,0.016148325358851676,0.001594896331738437,-306790.1234567901,1,2,4,8,4,0.024555555555555556,0.03219047619047619,39.0,21.5,13.5
985,1307500.0,0,Apartment / Unit / Flat,9423.0,69160,0.62,-33.86528,151.22607,7,0.1,210.1,1.5,850.0,540.0,12.794000827472074,2021,1681.5034619188923,13,0.015151515151515152,0.0005980861244019139,-1518421.0526315789,1,1,5,5,3,0.013,0.03646753246753247,28.333333333333332,20.9,11.3
986,2070000.0,0,House,8014.0,71812,0.808,-33.90226,151.18621,14,0.1,197.9,4.66,790.0,650.0,12.7,2021,692.3837784371909,29,0.012161084529505583,0.003787878787878788,92622.95081967209,5,3,3,6,5,0.029342857142857143,0.03797752808988764,40.6,24.6,17.0
987,4400000.0,2,House,2926.0,65676,0.514,-33.84987,151.13772,15,0.1,220.1,6.89,1300.0,600.0,12.794000827472074,2021,1419.3867457962413,12,0.1210127591706539,0.0011961722488038277,-1223014.827018122,5,4,5,6,6,0.023554006968641114,0.03586206896551724,79.0,17.6,14.8
988,2400000.0,2,House,11827.0,48568,3.507,-33.82789,151.12645,46,0.11,172.6,8.76,725.0,450.0,13.4,2020,940.1286491835725,24,0.04924242424242424,0.0021929824561403508,728.7449392713606,5,4,4,4,5,0.019842105263157894,0.033428571428571426,61.6,20.4,20.0
989,1800000.0,2,House,32113.0,23556,6.393,-33.91991,151.03125,21,0.1,220.1,17.61,525.0,420.0,10.6,2021,440.1582591493571,27,0.29984051036682613,0.004984051036682616,-67830.45212765958,5,5,2,2,8,0.030674157303370787,0.044571428571428574,87.5,5.6,6.8
990,1890000.0,1,House,9528.0,48828,3.632,-33.83054,151.14729,2,0.76,166.4,6.95,1050.0,520.0,11.0,2019,1460.3960396039604,26,0.03728070175438596,0.004784688995215311,-448395.72192513384,5,3,5,6,5,0.018508474576271187,0.03090285714285714,57.8,22.7,20.3
991,2200000.0,4,House,10078.0,45604,0.805,-33.90769,151.2083,23,0.25,165.9,4.72,975.0,740.0,16.5,2020,692.7263730826323,28,0.015151515151515152,0.0023923444976076554,481578.9473684211,5,4,3,7,6,0.03621428571428571,0.04182608695652174,51.5,13.1,8.1
992,3410000.0,2,House,11906.0,38272,1.006,-33.83004,151.0887,7,0.1,183.1,11.87,645.0,630.0,12.794000827472074,2021,1236.3996043521265,15,0.1210127591706539,0.0017942583732057417,-853014.827018122,5,4,5,6,8,0.013416,0.03854117647058824,49.125,7.1,4.3
993,1000000.0,3,House,2511.0,32292,0.64,-33.93041,151.14096,15,1.02,159.0,9.65,620.0,560.0,13.0,2019,490.0990099009901,20,0.10127591706539076,0.0013955342902711324,346909.4488188976,5,4,2,4,4,0.03256565656565657,0.042823529411764705,113.5,11.9,11.3
994,3750000.0,3,House,2995.0,51636,1.338,-33.72878,151.12144,187,0.1,210.1,17.2,1000.0,610.0,13.7,2021,1186.9436201780416,26,0.03269537480063796,0.0029904306220095694,-561280.487804878,5,7,5,7,6,0.021666666666666667,0.03321465968586387,202.66666666666666,27.8,19.8
995,2040000.0,3,House,3164.0,48204,0.642,-33.8953,151.14668,25,0.1,220.1,6.74,760.0,510.0,12.6,2021,692.3837784371909,16,0.1210127591706539,0.0035885167464114833,246985.17298187804,5,4,3,5,4,0.02822857142857143,0.03421935483870968,104.5,22.3,18.7
996,1400000.0,2,House,27080.0,40196,9.727,-33.72826,150.88995,40,0.1,220.1,33.29,465.0,440.0,12.8,2021,383.28387734915924,30,0.29984051036682613,0.00518341307814992,47169.54787234042,5,5,1,3,8,0.0312,0.03979130434782609,74.375,18.0,19.0
997,860000.0,2,House,1931.0,56368,3.476,-33.72449,150.85843,38,1.5,167.6,36.09,620.0,502.32034632034635,12.794000827472074,2016,456.1229548834903,17,0.29984051036682613,0.0029904306220095694,-97830.45212765958,5,4,2,5,6,0.035043478260869565,0.03576580910589876,75.16666666666667,13.4,15.3
998,530000.0,1,Apartment / Unit / Flat,13295.0,32240,12.202,-33.74515,150.68955,26,1.5,174.0,49.99,410.0,380.0,10.6,2017,312.1902874132805,13,0.29984051036682613,0.0057814992025518345,192169.54787234042,1,1,1,2,4,0.03384126984126984,0.04391111111111111,21.25,25.5,24.5
